Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB41,OUT049,845.0
FDV28,OUT049,669.0
FDV28,OUT045,615.0
FDT52,OUT019,2001.0
FDW40,OUT027,3722.0
FDM40,OUT018,1961.0
FDN52,OUT017,1573.0
FDE04,OUT017,2991.0
FDG28,OUT045,3927.0
FDD53,OUT013,705.0
FDE05,OUT049,2371.0
FDA52,OUT018,2547.0
FDT28,OUT018,2075.0
FDQ04,OUT018,409.0
FDO04,OUT049,917.0
FDR40,OUT018,1085.0
FDG05,OUT013,2543.0
FDN52,OUT013,1420.0
FDU16,OUT017,1537.0
FDC28,OUT035,1793.0
FDQ16,OUT019,-193.0
FDX16,OUT027,3769.0
FDM16,OUT027,2674.0
FDI05,OUT045,1259.0
FDU52,OUT049,2467.0
FDE41,OUT027,2823.0
FDA52,OUT017,2933.0
FDE29,OUT017,1065.0
FDD17,OUT019,1809.0
FDB53,OUT018,2061.0
FDN52,OUT046,1499.0
FDG52,OUT017,849.0
FDW04,OUT018,1861.0
FDU28,OUT010,1115.0
FDW16,OUT010,-365.0
FDG04,OUT046,3011.0
FDM40,OUT027,3654.0
FDO40,OUT013,2389.0
FDD05,OUT035,1951.0
FDC17,OUT019,1421.0
FDK52,OUT035,3567.0
FDF28,OUT013,2076.0
FDO40,OUT035,2429.0
FDP16,OUT045,3855.0
FDE53,OUT049,1701.0
FDI04,OUT017,3323.0
FDB53,OUT019,357.0
FDF29,OUT010,265.0
FDG41,OUT027,3234.0
FDI40,OUT019,-339.0
FDI04,OUT010,1277.0
FDR52,OUT049,3087.0
FDF53,OUT027,4345.0
FDE53,OUT035,1755.0
FDF28,OUT018,1785.0
FDL28,OUT017,3773.0
FDK04,OUT049,925.0
FDB05,OUT045,3881.0
FDI16,OUT017,991.0
FDU04,OUT027,3376.0
FDU40,OUT049,3075.0
FDQ40,OUT045,2865.0
FDA28,OUT049,2083.0
FDD16,OUT017,1317.0
FDD53,OUT046,757.0
FDT16,OUT017,4291.0
FDR40,OUT035,1395.0
FDN52,OUT035,1485.0
FDL16,OUT046,773.0
FDI41,OUT010,491.0
FDH04,OUT010,-389.0
FDA16,OUT045,3519.0
FDH16,OUT035,1509.0
FDZ04,OUT018,725.0
FDW16,OUT019,-393.0
FDI53,OUT010,659.0
FDY40,OUT027,2262.0
FDF53,OUT045,2919.0
FDR16,OUT046,3453.0
FDG29,OUT018,405.0
FDZ40,OUT046,913.0
FDV04,OUT018,2253.0
FDC05,OUT019,1229.0
FDU40,OUT019,1113.0
FDF28,OUT035,2089.0
FDJ28,OUT049,3063.0
FDB17,OUT035,2873.0
FDM40,OUT049,2221.0
FDI53,OUT046,2637.0
FDG16,OUT035,3435.0
FDD53,OUT018,377.0
FDL16,OUT035,739.0
FDY52,OUT018,733.0
FDX52,OUT049,3161.0
FDE53,OUT013,1684.0
FDD16,OUT018,933.0
FDD05,OUT010,53.0
FDI52,OUT046,1993.0
FDF17,OUT019,1185.0
FDP40,OUT017,1981.0
FDC41,OUT045,1181.0
FDG53,OUT045,2207.0
FDZ40,OUT013,901.0
FDG28,OUT010,2035.0
FDZ28,OUT013,2110.0
FDN28,OUT013,1726.0
FDE16,OUT013,3294.0
FDX40,OUT018,319.0
FDX52,OUT027,4553.0
FDQ04,OUT045,653.0
FDM16,OUT045,1305.0
FDG05,OUT018,2229.0
FDC05,OUT027,4584.0
FDY04,OUT046,2671.0
FDJ53,OUT010,25.0
FDN16,OUT019,-247.0
FDM52,OUT013,2327.0
FDH05,OUT017,3807.0
FDE16,OUT035,3319.0
FDF53,OUT017,3033.0
FDX52,OUT013,3111.0
FDE28,OUT045,3636.0
FDO28,OUT017,2008.0
FDI16,OUT045,908.0
FDH41,OUT049,3417.0
FDZ52,OUT045,1733.0
FDC05,OUT046,3183.0
FDW04,OUT049,2121.0
FDS16,OUT046,2415.0
FDN40,OUT027,3847.0
FDL40,OUT017,1685.0
FDD16,OUT045,1191.0
FDH16,OUT018,1189.0
FDY52,OUT010,-865.0
FDN52,OUT018,1131.0
FDD16,OUT013,1234.0
FDG28,OUT049,3921.0
FDC17,OUT045,3321.0
FDC29,OUT045,1889.0
FDN16,OUT035,1741.0
FDO04,OUT035,917.0
FDY40,OUT045,835.0
FDR40,OUT019,-569.0
FDK16,OUT046,1579.0
FDI28,OUT017,1429.0
FDJ53,OUT019,-63.0
FDE28,OUT046,3713.0
FDF17,OUT035,3149.0
FDI28,OUT035,1301.0
FDU16,OUT027,2843.0
FDZ04,OUT027,2473.0
FDG17,OUT045,3925.0
FDJ52,OUT013,2569.0
FDH05,OUT010,1805.0
FDF16,OUT035,2387.0
FDE41,OUT018,1159.0
FDH17,OUT018,1325.0
FDJ41,OUT045,4121.0
FDX28,OUT045,1571.0
FDM52,OUT049,2389.0
FDO28,OUT046,1933.0
FDY28,OUT046,3449.0
FDW40,OUT019,325.0
FDE17,OUT027,3891.0
FDK41,OUT019,-613.0
FDG29,OUT045,707.0
FDD28,OUT018,679.0
FDV40,OUT010,-691.0
FDM40,OUT045,2201.0
FDC28,OUT013,1771.0
FDH04,OUT049,1561.0
FDH41,OUT010,1461.0
FDQ04,OUT046,707.0
FDZ52,OUT010,-163.0
FDL04,OUT018,1371.0
FDP52,OUT049,3657.0
FDK41,OUT010,-569.0
FDJ04,OUT027,3305.0
FDC53,OUT049,1631.0
FDV52,OUT027,3325.0
FDR40,OUT017,1505.0
FDJ04,OUT017,2003.0
FDA40,OUT010,-467.0
FDI53,OUT045,2601.0
FDK28,OUT045,4040.0
FDU52,OUT010,579.0
FDM04,OUT027,2354.0
FDJ40,OUT049,1847.0
FDT04,OUT027,2036.0
FDV52,OUT013,1912.0
FDH53,OUT027,2820.0
FDU28,OUT013,3019.0
FDS28,OUT019,-995.0
FDG41,OUT045,1823.0
FDU40,OUT017,3155.0
FDT16,OUT035,4219.0
FDH04,OUT045,1525.0
FDA16,OUT013,3490.0
FDQ28,OUT049,2501.0
FDL40,OUT046,1567.0
FDC41,OUT035,1237.0
FDC05,OUT013,3138.0
FDL52,OUT045,687.0
FDH53,OUT045,1407.0
FDP16,OUT035,3919.0
FDY28,OUT010,1553.0
FDP16,OUT013,3893.0
FDR28,OUT013,2663.0
FDI40,OUT049,1699.0
FDJ40,OUT045,1819.0
FDG41,OUT013,1806.0
FDK04,OUT013,970.0
FDY16,OUT017,3093.0
FDH40,OUT035,1433.0
FDG40,OUT019,-1381.0
FDG17,OUT046,3975.0
FDG17,OUT035,3969.0
FDJ28,OUT035,3075.0
FDJ40,OUT046,1857.0
FDZ40,OUT010,-1029.0
FDT16,OUT013,4151.0
FDZ16,OUT018,2819.0
FDZ28,OUT049,2091.0
FDZ28,OUT035,2143.0
FDP52,OUT019,1729.0
FDI05,OUT013,1252.0
FDX40,OUT049,641.0
FDA52,OUT019,869.0
FDF28,OUT049,2089.0
FDQ52,OUT046,3935.0
FDL52,OUT049,747.0
FDW28,OUT017,3193.0
FDL40,OUT049,1577.0
FDL28,OUT018,3405.0
FDH52,OUT045,1111.0
FDE04,OUT027,4351.0
FDR28,OUT045,2627.0
FDD41,OUT035,1769.0
FDE16,OUT046,3365.0
FDK41,OUT049,1381.0
FDG17,OUT013,3910.0
FDL28,OUT049,3719.0
FDM28,OUT018,2539.0
FDN52,OUT045,1409.0
FDZ16,OUT046,3111.0
FDV16,OUT045,657.0
FDW52,OUT045,2657.0
FDJ41,OUT019,2197.0
FDO04,OUT045,921.0
FDI05,OUT035,1281.0
FDF05,OUT019,2181.0
FDD16,OUT049,1217.0
FDH52,OUT013,1107.0
FDK16,OUT017,1623.0
FDF17,OUT046,3145.0
FDP04,OUT035,1059.0
FDJ52,OUT027,3983.0
FDX16,OUT017,2493.0
FDK28,OUT049,4101.0
FDA40,OUT018,1185.0
FDG41,OUT046,1843.0
FDW52,OUT035,2689.0
FDX28,OUT046,1585.0
FDH40,OUT045,1344.0
FDU52,OUT035,2533.0
FDN04,OUT049,2929.0
FDI16,OUT049,897.0
FDU04,OUT013,1985.0
FDI53,OUT018,2317.0
FDT40,OUT049,2013.0
FDG40,OUT045,591.0
FDM28,OUT017,2921.0
FDB05,OUT013,3910.0
FDP28,OUT027,5555.0
FDS40,OUT018,363.0
FDA16,OUT017,3579.0
FDF04,OUT027,5494.0
FDW16,OUT018,1271.0
FDG16,OUT018,3079.0
FDH56,OUT046,2039.0
FDT44,OUT017,2039.0
FDQ56,OUT045,1425.0
FDA31,OUT013,2829.0
FDE21,OUT035,1971.0
FDU31,OUT027,4990.0
FDY19,OUT010,11.0
FDS31,OUT017,3102.0
FDJ20,OUT017,2162.0
FDV44,OUT027,4533.0
FDR07,OUT017,1705.0
FDV56,OUT035,1917.0
FDB33,OUT010,687.0
FDE21,OUT013,1936.0
FDJ08,OUT027,4463.0
FDM20,OUT045,3943.0
FDH08,OUT013,3729.0
FDS20,OUT046,3003.0
FDK44,OUT049,2815.0
FDH08,OUT018,3403.0
FDC09,OUT035,1817.0
FDF32,OUT035,3239.0
FDM44,OUT046,1735.0
FDQ07,OUT019,1621.0
FDZ56,OUT046,2789.0
FDA56,OUT018,1757.0
FDM20,OUT049,3947.0
FDD08,OUT010,-1181.0
FDY19,OUT017,2065.0
FDU43,OUT045,3887.0
FDI44,OUT035,1359.0
FDP31,OUT045,1149.0
FDI56,OUT049,1527.0
FDU07,OUT027,3847.0
FDR31,OUT010,521.0
FDM32,OUT035,1575.0
FDB33,OUT027,3987.0
FDK56,OUT046,3013.0
FDW20,OUT018,1753.0
FDD32,OUT010,-441.0
FDF32,OUT017,3275.0
FDN31,OUT018,2765.0
FDN20,OUT049,2757.0
FDV56,OUT049,1869.0
FDX32,OUT046,2479.0
FDY08,OUT035,2363.0
FDC44,OUT018,1549.0
FDB45,OUT035,1775.0
FDZ43,OUT017,4055.0
FDU08,OUT046,1697.0
FDV43,OUT019,-1185.0
FDP20,OUT017,2217.0
FDK32,OUT046,2563.0
FDT31,OUT035,3075.0
FDE09,OUT046,1911.0
FDG45,OUT049,3445.0
FDC09,OUT046,1819.0
FDH45,OUT027,2250.0
FDV32,OUT046,1157.0
FDS32,OUT013,2363.0
FDP31,OUT013,1135.0
FDE45,OUT010,999.0
FDS20,OUT018,2665.0
FDY31,OUT010,471.0
FDF45,OUT027,2534.0
FDB57,OUT049,3653.0
FDM32,OUT017,1653.0
FDU44,OUT013,2681.0
FDR56,OUT046,3249.0
FDB21,OUT049,3869.0
FDQ55,OUT017,2055.0
FDZ19,OUT045,2813.0
FDB09,OUT027,3467.0
FDT44,OUT035,1979.0
FDK32,OUT013,2560.0
FDV08,OUT035,817.0
FDS07,OUT027,3306.0
FDG32,OUT018,3249.0
FDS08,OUT049,2857.0
FDQ19,OUT035,3985.0
FDD09,OUT035,2953.0
FDX07,OUT017,3157.0
FDR07,OUT035,1639.0
FDF20,OUT017,3275.0
FDP07,OUT010,1239.0
FDT56,OUT049,1085.0
FDP20,OUT027,3508.0
FDA56,OUT017,2143.0
FDB09,OUT013,2027.0
FDZ44,OUT027,3359.0
FDQ32,OUT013,2132.0
FDD09,OUT010,1047.0
FDX32,OUT013,2389.0
FDA08,OUT049,2733.0
FDV31,OUT027,4288.0
FDX08,OUT017,3065.0
FDD33,OUT046,3733.0
FDL08,OUT018,3657.0
FDP19,OUT018,1805.0
FDK44,OUT013,2805.0
FDD32,OUT035,1447.0
FDC57,OUT017,3281.0
FDW08,OUT045,1753.0
FDQ07,OUT017,3737.0
FDP08,OUT018,2903.0
FDU44,OUT046,2755.0
FDU32,OUT049,2037.0
FDY56,OUT045,3687.0
FDX08,OUT027,4351.0
FDT20,OUT010,-1179.0
FDZ44,OUT013,1970.0
FDS08,OUT017,3009.0
FDO56,OUT049,2011.0
FDF08,OUT049,1585.0
FDX08,OUT013,2941.0
FDM44,OUT027,3120.0
FDL44,OUT019,693.0
FDX43,OUT013,2736.0
FDG20,OUT049,2897.0
FDS07,OUT049,1879.0
FDM08,OUT027,5055.0
FDI45,OUT027,4225.0
FDU43,OUT019,1923.0
FDB56,OUT017,3227.0
FDD20,OUT013,2056.0
FDD32,OUT027,2860.0
FDM20,OUT035,3981.0
FDP20,OUT035,2079.0
FDV19,OUT027,4074.0
FDD45,OUT019,-419.0
FDE09,OUT013,1840.0
FDY43,OUT045,2739.0
FDZ31,OUT017,3223.0
FDK08,OUT017,1835.0
FDD33,OUT035,3779.0
FDM56,OUT049,1819.0
FDE57,OUT035,2357.0
FDM32,OUT045,1501.0
FDU43,OUT049,3923.0
FDR07,OUT046,1627.0
FDT31,OUT027,4478.0
FDP08,OUT010,1237.0
FDV55,OUT013,2384.0
FDW20,OUT049,2017.0
FDF45,OUT035,1113.0
FDS19,OUT027,2795.0
FDM32,OUT049,1493.0
FDZ55,OUT049,2627.0
FDA19,OUT018,1857.0
FDT43,OUT027,2317.0
FDD20,OUT045,2039.0
FDZ07,OUT046,1165.0
FDF08,OUT027,2972.0
FDN31,OUT017,3203.0
FDD56,OUT027,4320.0
FDB32,OUT045,1589.0
FDY08,OUT013,2338.0
FDC32,OUT049,1559.0
FDF09,OUT017,825.0
FDY08,OUT046,2349.0
FDK32,OUT035,2583.0
FDA56,OUT010,113.0
FDP56,OUT046,903.0
FDH44,OUT018,2163.0
FDS56,OUT018,4013.0
FDC32,OUT046,1575.0
FDC57,OUT027,4572.0
FDS55,OUT046,2433.0
FDY20,OUT027,2988.0
FDW55,OUT045,4059.0
FDX44,OUT045,1473.0
FDT20,OUT018,429.0
FDO44,OUT017,1917.0
FDZ19,OUT013,2830.0
FDC20,OUT010,-917.0
FDB32,OUT046,1607.0
FDD08,OUT019,-1239.0
FDG57,OUT027,2280.0
FDR07,OUT013,1610.0
FDQ08,OUT013,1115.0
FDU56,OUT045,2975.0
FDT19,OUT017,2973.0
FDU32,OUT018,1727.0
FDD56,OUT049,2875.0
FDU31,OUT010,1673.0
FDN32,OUT019,1065.0
FDJ08,OUT035,3133.0
FDO31,OUT049,1473.0
FDB08,OUT019,647.0
FDB08,OUT013,2610.0
FDR56,OUT010,1285.0
FDZ20,OUT018,3769.0
FDA20,OUT045,3023.0
FDV31,OUT035,2869.0
FDE57,OUT046,2357.0
FDE09,OUT018,1559.0
FDT19,OUT010,929.0
FDH56,OUT027,3361.0
FDR20,OUT013,910.0
FDU56,OUT035,3021.0
FDS32,OUT019,435.0
FDY56,OUT035,3705.0
FDH08,OUT017,3783.0
FDB45,OUT017,1829.0
FDN08,OUT049,1997.0
FDK56,OUT017,3147.0
FDQ19,OUT046,4013.0
FDD33,OUT010,1777.0
FDJ56,OUT035,1671.0
FDJ20,OUT046,2109.0
FDB09,OUT045,2067.0
FDH08,OUT010,1793.0
FDD20,OUT019,87.0
FDU31,OUT019,1611.0
FDI08,OUT013,4076.0
FDC21,OUT049,1905.0
FDS08,OUT010,993.0
FDA43,OUT035,3167.0
FDR56,OUT045,3217.0
FDW08,OUT046,1755.0
FDY32,OUT017,2735.0
FDS44,OUT035,3903.0
FDY32,OUT018,2327.0
FDY44,OUT013,3214.0
FDV31,OUT017,2949.0
FDF09,OUT046,739.0
FDT44,OUT046,1965.0
FDP56,OUT035,903.0
FDW44,OUT035,2899.0
FDU43,OUT018,3577.0
FDN56,OUT010,525.0
FDP19,OUT017,2187.0
FDG44,OUT017,1079.0
FDM56,OUT045,1817.0
FDB33,OUT046,2607.0
FDF20,OUT018,2921.0
FDA19,OUT017,2247.0
FDC56,OUT013,1972.0
FDA31,OUT010,867.0
FDE57,OUT045,2309.0
FDR19,OUT035,2427.0
FDZ08,OUT046,1463.0
FDI45,OUT019,925.0
FDM20,OUT010,2013.0
FDX08,OUT035,2947.0
FDK32,OUT018,2247.0
FDX56,OUT035,3407.0
FDT32,OUT045,3127.0
FDR31,OUT035,2485.0
FDC56,OUT027,3390.0
FDB57,OUT019,1727.0
FDU07,OUT018,2199.0
FDW20,OUT046,2053.0
FDW43,OUT027,5173.0
FDA32,OUT013,3504.0
FDG56,OUT049,1119.0
FDV55,OUT035,2391.0
FDD45,OUT049,1571.0
FDT56,OUT046,1097.0
FDC56,OUT010,23.0
FDJ08,OUT013,3059.0
FDC20,OUT013,998.0
FDJ56,OUT046,1679.0
FDB20,OUT019,-637.0
FDR31,OUT045,2493.0
FDK08,OUT035,1745.0
FDA19,OUT035,2159.0
FDE08,OUT046,2479.0
FDP56,OUT019,-1061.0
FDX44,OUT046,1521.0
FDS07,OUT045,1883.0
FDC09,OUT027,3214.0
FDT08,OUT010,547.0
FDC08,OUT035,3707.0
FDT20,OUT017,819.0
FDH32,OUT019,-329.0
FDQ31,OUT046,1577.0
FDQ19,OUT017,4099.0
FDK56,OUT019,1019.0
FDO56,OUT027,3445.0
FDL32,OUT046,1951.0
FDA07,OUT046,2151.0
FDA55,OUT035,3701.0
FDS20,OUT027,4395.0
FDC33,OUT010,1365.0
FDQ55,OUT013,2009.0
FDR08,OUT013,1866.0
FDR44,OUT013,2223.0
FDI56,OUT019,-465.0
FDG20,OUT027,4324.0
FDI32,OUT017,1955.0
FDJ32,OUT049,1083.0
FDA55,OUT017,3791.0
FDC45,OUT013,2744.0
FDE21,OUT010,55.0
FDJ20,OUT035,2147.0
FDV43,OUT035,799.0
FDZ32,OUT027,3246.0
FDU31,OUT013,3587.0
FDE20,OUT027,4248.0
FDO56,OUT046,2029.0
FDA19,OUT027,3546.0
FDW07,OUT018,1227.0
FDG56,OUT046,1159.0
FDW43,OUT018,3443.0
FDE56,OUT018,821.0
FDW08,OUT017,1869.0
FDU43,OUT035,3887.0
FDV44,OUT018,2835.0
FDW32,OUT049,1485.0
FDW19,OUT013,1912.0
FDN31,OUT035,3127.0
FDN32,OUT046,3043.0
FDE20,OUT045,2811.0
FDP56,OUT013,917.0
FDZ43,OUT045,3973.0
FDN32,OUT013,2973.0
FDV07,OUT013,1836.0
FDP07,OUT049,3193.0
FDY19,OUT027,3362.0
FDO08,OUT027,4170.0
FDX43,OUT019,785.0
FDV07,OUT035,1873.0
FDB57,OUT018,3347.0
FDW55,OUT017,4143.0
FDB20,OUT018,1057.0
FDP19,OUT027,3498.0
FDP32,OUT013,2122.0
FDQ20,OUT010,-1119.0
FDR31,OUT018,2151.0
FDK32,OUT019,619.0
FDU31,OUT018,3251.0
FDZ19,OUT049,2843.0
FDE32,OUT045,683.0
FDU08,OUT049,1679.0
FDE08,OUT035,2423.0
FDB45,OUT027,3154.0
FDU55,OUT013,4169.0
FDZ07,OUT013,1120.0
FDR32,OUT018,3455.0
FDH44,OUT027,3859.0
FDU32,OUT017,2105.0
FDT19,OUT019,899.0
FDA43,OUT046,3193.0
FDG44,OUT013,932.0
FDH32,OUT010,-337.0
FDQ20,OUT018,477.0
FDO08,OUT045,2739.0
FDV43,OUT013,796.0
FDZ19,OUT010,949.0
FDV20,OUT045,2165.0
FDT08,OUT018,2151.0
FDM08,OUT018,3383.0
FDZ07,OUT035,1141.0
FDQ20,OUT046,791.0
FDR31,OUT017,2587.0
FDQ08,OUT018,835.0
FDJ56,OUT013,1667.0
FDO56,OUT017,2099.0
FDC56,OUT017,2077.0
FDV20,OUT046,2195.0
FDC21,OUT045,1846.0
FDQ56,OUT017,1503.0
FDI56,OUT035,1593.0
FDU08,OUT017,1766.0
FDA43,OUT045,3163.0
FDF21,OUT018,2843.0
FDC08,OUT018,3413.0
FDT55,OUT018,2353.0
FDA31,OUT049,2781.0
FDK56,OUT049,3015.0
FDO44,OUT018,1543.0
FDA20,OUT046,3057.0
FDU20,OUT018,1743.0
FDO56,OUT013,2020.0
FDW31,OUT049,3275.0
FDW43,OUT045,3739.0
FDC45,OUT046,2765.0
FDG08,OUT027,4247.0
FDB20,OUT027,2740.0
FDW20,OUT045,2019.0
FDV56,OUT017,1969.0
FDA07,OUT017,2203.0
FDS07,OUT035,1933.0
FDS08,OUT045,2863.0
FDF21,OUT046,3171.0
FDJ56,OUT018,1323.0
FDC32,OUT017,1641.0
FDN32,OUT010,1095.0
FDC57,OUT049,3191.0
FDV07,OUT046,1881.0
FDW32,OUT017,1597.0
FDV55,OUT018,2055.0
FDC57,OUT046,3189.0
FDG44,OUT045,935.0
FDG20,OUT013,2931.0
FDW44,OUT018,2579.0
FDE45,OUT017,3001.0
FDY43,OUT035,2761.0
FDN08,OUT046,2059.0
FDY19,OUT035,1951.0
FDB33,OUT018,2321.0
FDE45,OUT049,2901.0
FDX44,OUT019,-431.0
FDX55,OUT049,3527.0
FDK44,OUT018,2473.0
FDZ07,OUT017,1217.0
FDH57,OUT013,2144.0
FDN44,OUT013,2627.0
FDA43,OUT049,3189.0
FDZ56,OUT010,847.0
FDI44,OUT018,1015.0
FDY43,OUT013,2713.0
FDF56,OUT018,2675.0
FDC20,OUT027,2388.0
FDQ08,OUT049,1149.0
FDV32,OUT013,1085.0
FDF44,OUT010,329.0
FDJ32,OUT017,1199.0
FDG45,OUT046,3465.0
FDR56,OUT013,3251.0
FDA08,OUT018,2467.0
FDH45,OUT017,923.0
FDR56,OUT035,3259.0
FDZ43,OUT049,3963.0
FDJ32,OUT010,-829.0
FDS08,OUT019,931.0
FDT31,OUT010,1153.0
FDY55,OUT017,4199.0
FDP20,OUT049,2097.0
FDF44,OUT013,2203.0
FDD32,OUT045,1452.0
FDB32,OUT049,1583.0
FDP07,OUT017,3269.0
FDZ32,OUT017,1903.0
FDU56,OUT017,3091.0
FDV56,OUT018,1559.0
FDB20,OUT010,-597.0
FDT43,OUT013,919.0
FDU20,OUT046,2105.0
FDD33,OUT017,3842.0
FDU31,OUT017,3699.0
FDK56,OUT027,4389.0
FDV19,OUT010,757.0
FDZ32,OUT035,1887.0
FDB44,OUT018,3127.0
FDU43,OUT017,3963.0
FDD57,OUT045,1615.0
FDW19,OUT035,1945.0
FDR20,OUT046,887.0
FDE09,OUT017,1947.0
FDQ44,OUT045,2003.0
FDU56,OUT018,2673.0
FDQ32,OUT017,2181.0
FDQ31,OUT019,-375.0
FDW32,OUT027,2932.0
FDB57,OUT045,3621.0
FDJ08,OUT046,3111.0
FDG45,OUT027,4839.0
FDC33,OUT049,3263.0
FDL56,OUT017,1537.0
FDS43,OUT018,2741.0
FDP32,OUT010,143.0
FDI44,OUT045,1287.0
FDO44,OUT046,1851.0
FDM32,OUT027,2959.0
FDW43,OUT035,3735.0
FDV43,OUT045,793.0
FDZ19,OUT018,2533.0
FDP31,OUT049,1171.0
FDH45,OUT013,823.0
FDW31,OUT035,3309.0
FDF08,OUT019,-389.0
FDB44,OUT049,3429.0
FDO08,OUT046,2797.0
FDD08,OUT045,719.0
FDE44,OUT027,2250.0
FDU43,OUT046,3939.0
FDU55,OUT035,4175.0
FDQ32,OUT045,2067.0
FDE32,OUT049,685.0
FDN44,OUT045,2573.0
FDD44,OUT045,4205.0
FDP07,OUT027,4566.0
FDF20,OUT035,3193.0
FDL44,OUT049,2667.0
FDC57,OUT045,3159.0
FDV08,OUT019,-1153.0
FDR20,OUT027,2327.0
FDW19,OUT019,-45.0
FDT31,OUT019,1157.0
FDY32,OUT027,4044.0
FDR19,OUT010,455.0
FDX43,OUT027,4089.0
FDZ56,OUT018,2457.0
FDW56,OUT013,3122.0
FDL32,OUT018,1629.0
FDP32,OUT018,1803.0
FDX07,OUT046,3081.0
FDY32,OUT013,2647.0
FDL32,OUT035,1923.0
FDZ20,OUT019,2139.0
FDD45,OUT010,-325.0
FDR19,OUT018,2149.0
FDO20,OUT045,4093.0
FDP44,OUT018,1481.0
FDC20,OUT049,977.0
FDC08,OUT045,3669.0
FDP44,OUT017,1897.0
FDB09,OUT010,155.0
FDW56,OUT035,3167.0
FDE56,OUT046,1171.0
FDZ19,OUT035,2911.0
FDY44,OUT035,3251.0
FDB21,OUT013,3868.0
FDS20,OUT035,2993.0
FDX55,OUT027,4942.0
FDL08,OUT049,3911.0
FDN20,OUT045,2741.0
FDY19,OUT046,1977.0
FDQ44,OUT049,1981.0
FDW44,OUT027,4255.0
FDD56,OUT019,901.0
FDS44,OUT013,3879.0
FDF32,OUT049,3219.0
FDB20,OUT046,1341.0
FDR55,OUT049,3093.0
FDY08,OUT049,2361.0
FDE45,OUT027,4325.0
FDP32,OUT027,3478.0
FDC33,OUT017,3375.0
FDX08,OUT010,1005.0
FDQ20,OUT049,739.0
FDI32,OUT046,1871.0
FDN20,OUT010,873.0
FDU08,OUT045,1633.0
FDY32,OUT049,2619.0
FDS31,OUT035,3055.0
FDW43,OUT019,1795.0
FDF08,OUT017,1617.0
FDS56,OUT027,5656.0
FDQ07,OUT013,3599.0
FDC32,OUT010,-399.0
FDE45,OUT045,2927.0
FDT08,OUT046,2467.0
FDG20,OUT035,2939.0
FDC21,OUT046,1903.0
FDV31,OUT018,2571.0
FDS08,OUT013,2878.0
FDE33,OUT018,1137.0
FDL44,OUT017,2775.0
FDB21,OUT046,3863.0
FDH20,OUT046,1715.0
FDX56,OUT017,3537.0
FDZ07,OUT045,1137.0
FDV43,OUT046,831.0
FDT32,OUT013,3072.0
FDC45,OUT017,2855.0
FDX07,OUT013,3063.0
FDA32,OUT027,4915.0
FDT56,OUT019,-877.0
FDK44,OUT019,831.0
FDI20,OUT017,3543.0
FDX55,OUT013,3502.0
FDV55,OUT045,2333.0
FDQ19,OUT018,3665.0
FDN32,OUT017,3079.0
FDH32,OUT049,1653.0
FDG56,OUT010,-755.0
FDY20,OUT045,1559.0
FDT56,OUT013,1064.0
FDU44,OUT045,2682.0
FDG08,OUT046,2853.0
FDI08,OUT027,5464.0
FDR19,OUT019,467.0
FDY31,OUT019,437.0
FDE21,OUT018,1609.0
FDD44,OUT027,5606.0
FDA44,OUT046,1033.0
FDW08,OUT035,1757.0
FDQ07,OUT035,3613.0
FDU32,OUT045,2035.0
FDH08,OUT045,3718.0
FDD20,OUT035,2069.0
FDO44,OUT049,1863.0
FDL44,OUT046,2651.0
FDA31,OUT027,4196.0
FDU20,OUT010,133.0
FDE21,OUT019,-43.0
FDN44,OUT035,2627.0
FDE57,OUT018,2031.0
FDN44,OUT018,2327.0
FDC57,OUT010,1283.0
FDY08,OUT018,2047.0
FDC32,OUT018,1273.0
FDT19,OUT035,2915.0
FDE56,OUT045,1107.0
FDF09,OUT010,-1205.0
FDA55,OUT046,3715.0
FDJ20,OUT019,119.0
FDJ32,OUT035,1123.0
FDB21,OUT019,1881.0
FDZ32,OUT046,1867.0
FDE44,OUT018,557.0
FDS44,OUT045,3927.0
FDQ31,OUT045,1517.0
FDQ19,OUT049,3969.0
FDK20,OUT035,2105.0
FDH56,OUT017,2085.0
FDD57,OUT018,1321.0
FDZ55,OUT013,2646.0
FDM56,OUT035,1845.0
FDI56,OUT045,1521.0
FDZ44,OUT045,1947.0
FDE44,OUT019,-1149.0
FDV31,OUT013,2869.0
FDC21,OUT035,1903.0
FDY07,OUT035,829.0
FDH20,OUT010,-183.0
FDY31,OUT046,2463.0
FDD20,OUT017,2209.0
FDF45,OUT046,1157.0
FDW20,OUT017,2175.0
FDU56,OUT049,2991.0
FDS43,OUT013,3046.0
FDL56,OUT046,1479.0
FDG09,OUT019,1173.0
FDA55,OUT045,3653.0
FDX31,OUT049,3841.0
FDH08,OUT049,3725.0
FDG32,OUT049,3531.0
FDI20,OUT035,3433.0
FDR32,OUT035,3775.0
FDD45,OUT046,1601.0
FDD08,OUT046,781.0
FDA43,OUT019,1185.0
FDD32,OUT019,-511.0
FDM56,OUT010,-141.0
FDC21,OUT027,3271.0
FDO31,OUT045,1441.0
FDE56,OUT013,1081.0
FDI20,OUT049,3385.0
FDP08,OUT027,4561.0
FDF44,OUT017,2325.0
FDS55,OUT010,541.0
FDX43,OUT049,2745.0
FDZ44,OUT018,1679.0
FDA55,OUT049,3685.0
FDV08,OUT017,860.0
FDE33,OUT046,1399.0
FDB32,OUT013,1586.0
FDV43,OUT018,537.0
